filename,predicted_delimiter,predicted_quotechar,predicted_escapechar,prediction_time
puss-return-oct-dec10.csv,",","""",,0.011499601999999998
q=0.05_biserp_xy1.csv,",","""",,0.32220140100000005
q=0.05_biserp_xy2.csv,",","""",,0.3995998679999999
q=0.05_biserp_xy3.csv,",","""",,0.30161356799999983
q=0.05_biserp_z1.csv,",","""",,0.2744489159999999
q=0.05_biserp_z2.csv,",","""",,0.6207153249999999
q=0.05_biserp_z3.csv,",","""",,0.32345652599999997
q=0.05_con_xy1.csv,",","""",,0.5761585840000001
q=0.05_con_xy2.csv,",","""",,0.431250661
q=0.05_con_z1.csv,",","""",,0.47863786500000005
q=0.05_con_z2.csv,",","""",,0.47760132
q=0.05_uniserp_x1.csv,",","""",,0.46008825100000017
q=0.05_uniserp_x2.csv,",","""",,0.45577744200000003
q=0.05_uniserp_x3.csv,",","""",,0.4777414609999999
q=0.05_uniserp_y1.csv,",","""",,0.5108413190000001
q=0.05_uniserp_y2.csv,",","""",,0.4577423300000001
q=0.05_uniserp_y3.csv,",","""",,0.440006581
q=0.05_uniserp_z1.csv,",","""",,0.41597370200000006
q=0.05_uniserp_z2.csv,",","""",,0.5151166890000001
q=0.05_uniserp_z3.csv,",","""",,0.521722818
q=0.1_biserp_xy2.csv,",","""",,0.538145772
q=0.1_biserp_xy3.csv,",","""",,0.5168941859999998
q=0.1_biserp_z1.csv,",","""",,0.501945179
q=0.1_biserp_z2.csv,",","""",,0.47979876
q=0.1_biserp_z3.csv,",","""",,0.4776224899999999
q=0.1_con_xy1.csv,",","""",,0.48359631699999994
q=0.1_con_xy2.csv,",","""",,0.48563508600000005
q=0.1_con_z1.csv,",","""",,0.486854812
q=0.1_con_z2.csv,",","""",,0.482459282
q=0.1_uniserp_x1.csv,",","""",,0.4703750969999998
q=0.1_uniserp_x2.csv,",","""",,0.529209732
q=0.1_uniserp_y1.csv,",","""",,0.47965772900000014
q=0.1_uniserp_y2.csv,",","""",,0.488523249
q=0.1_uniserp_z1.csv,",","""",,0.4832215449999999
q=0.1_uniserp_z2.csv,",","""",,0.4498634160000001
q=0.1_uniserp_z3.csv,",","""",,0.47606837300000016
q=0.2_biserp_xy1.csv,",","""",,0.47040701799999995
q=0.2_biserp_xy2.csv,",","""",,0.4487987699999998
q=0.2_biserp_xy3.csv,",","""",,0.3987126139999999
q=0.2_biserp_z2.csv,",","""",,0.47811784200000007
q=0.2_biserp_z3.csv,",","""",,0.523898049
q=0.2_con_xy2.csv,",","""",,0.43501984800000004
q=0.2_con_xy3.csv,",","""",,0.41314001
q=0.2_con_z1.csv,",","""",,0.510378338
q=0.2_con_z2.csv,",","""",,0.41732379900000005
q=0.2_con_z3.csv,",","""",,0.5112415610000001
q=0.2_uniserp_x1.csv,",","""",,0.4863192190000001
q=0.2_uniserp_x2.csv,",","""",,0.48165666799999984
q=0.2_uniserp_x3.csv,",","""",,0.398087592
q=0.2_uniserp_y1.csv,",","""",,0.5147727770000001
q=0.2_uniserp_y2.csv,",","""",,0.4781703319999999
q=0.2_uniserp_y3.csv,",","""",,0.4700562749999999
q=0.2_uniserp_z1.csv,",","""",,0.5110203100000001
q=0.2_uniserp_z2.csv,",","""",,0.5080377870000001
q=0.2_uniserp_z3.csv,",","""",,0.4997570899999999
q=0_biserp_xy1.csv,",","""",,0.42164230800000024
q=0_biserp_xy2.csv,",","""",,0.47959935899999984
q=0_biserp_z1.csv,",","""",,0.5102989969999998
q=0_biserp_z2.csv,",","""",,0.47706754799999973
q=0_biserp_z3.csv,",","""",,0.545120134
q=0_con_xy1.csv,",","""",,0.22811906699999973
q=0_con_xy2.csv,",","""",,0.3481369270000001
q=0_con_xy3.csv,",","""",,0.4091285119999999
q=0_con_z3.csv,",","""",,0.4610904050000002
q=0_uniserp_x1.csv,",","""",,0.445316815
q=0_uniserp_x2.csv,",","""",,0.442828714
q=0_uniserp_x3.csv,",","""",,0.43873162499999996
q=0_uniserp_y2.csv,",","""",,0.4296685039999999
q=0_uniserp_y3.csv,",","""",,0.42662289
q=0_uniserp_z1.csv,",","""",,0.4573024280000002
q=0_uniserp_z3.csv,",","""",,0.4532195900000002
test.csv,",",,,0.034862377000000055
