,filename,line_number,data_prob,derived_prob,group_prob,header_prob,metadata_prob,notes_prob,label,predicted
3238,10s1005.xls_Data.csv,5,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3239,10s1005.xls_Data.csv,6,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3240,10s1005.xls_Data.csv,7,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3241,10s1005.xls_Data.csv,8,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3242,10s1005.xls_Data.csv,9,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3243,10s1005.xls_Data.csv,10,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3244,10s1005.xls_Data.csv,11,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3245,10s1005.xls_Data.csv,12,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3246,10s1005.xls_Data.csv,13,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3247,10s1005.xls_Data.csv,14,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3248,10s1005.xls_Data.csv,15,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3249,10s1005.xls_Data.csv,16,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3250,10s1005.xls_Data.csv,17,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3251,10s1005.xls_Data.csv,18,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3252,10s1005.xls_Data.csv,19,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3253,10s1005.xls_Data.csv,20,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3254,10s1005.xls_Data.csv,21,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3255,10s1005.xls_Data.csv,22,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3256,10s1005.xls_Data.csv,23,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3257,10s1005.xls_Data.csv,24,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3258,10s1005.xls_Data.csv,25,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3259,10s1005.xls_Data.csv,26,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3260,10s1005.xls_Data.csv,27,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3261,10s1005.xls_Data.csv,28,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3262,10s1005.xls_Data.csv,29,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3263,10s1005.xls_Data.csv,30,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3264,10s1005.xls_Data.csv,31,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3265,10s1005.xls_Data.csv,32,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3266,10s1005.xls_Data.csv,33,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3267,10s1005.xls_Data.csv,34,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3268,10s1005.xls_Data.csv,35,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3269,10s1005.xls_Data.csv,36,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3270,10s1005.xls_Data.csv,37,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3271,10s1005.xls_Data.csv,38,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3272,10s1005.xls_Data.csv,39,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3273,10s1005.xls_Data.csv,40,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3274,10s1005.xls_Data.csv,41,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3275,10s1005.xls_Data.csv,42,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3276,10s1005.xls_Data.csv,43,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3277,10s1005.xls_Data.csv,44,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3278,10s1005.xls_Data.csv,45,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3279,10s0024.xls_Data.csv,0,0.0,0.0,0.0,0.0,1.0,0.0,metadata,metadata
3280,10s0024.xls_Data.csv,1,0.0,0.0,0.0,0.0,1.0,0.0,metadata,metadata
3281,10s0024.xls_Data.csv,2,0.0,0.0,0.0,1.0,0.0,0.0,header,header
3282,10s0024.xls_Data.csv,3,0.01,0.0,0.0,0.99,0.0,0.0,header,header
3283,10s0024.xls_Data.csv,4,0.0,0.02,0.0,0.98,0.0,0.0,header,header
3284,10s0024.xls_Data.csv,5,0.73,0.27,0.0,0.0,0.0,0.0,derived,data
3285,10s0024.xls_Data.csv,6,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3286,10s0024.xls_Data.csv,7,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3287,10s0024.xls_Data.csv,8,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3288,10s0024.xls_Data.csv,9,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3289,10s0024.xls_Data.csv,10,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3290,10s0024.xls_Data.csv,11,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3291,10s0024.xls_Data.csv,12,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3292,10s0024.xls_Data.csv,13,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3293,10s0024.xls_Data.csv,14,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3294,10s0024.xls_Data.csv,15,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3295,10s0024.xls_Data.csv,16,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3296,10s0024.xls_Data.csv,17,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3297,10s0024.xls_Data.csv,18,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3298,10s0024.xls_Data.csv,19,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3299,10s0024.xls_Data.csv,20,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3300,10s0024.xls_Data.csv,21,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3301,10s0024.xls_Data.csv,22,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3302,10s0024.xls_Data.csv,23,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3303,10s0024.xls_Data.csv,24,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3304,10s0024.xls_Data.csv,25,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3305,10s0024.xls_Data.csv,26,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3306,10s0024.xls_Data.csv,27,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3307,10s0024.xls_Data.csv,28,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3308,10s0024.xls_Data.csv,29,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3309,10s0024.xls_Data.csv,30,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3310,10s0024.xls_Data.csv,31,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3311,10s0024.xls_Data.csv,32,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3312,10s0024.xls_Data.csv,33,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3313,10s0024.xls_Data.csv,34,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3314,10s0024.xls_Data.csv,35,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3315,10s0024.xls_Data.csv,36,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3316,10s0024.xls_Data.csv,37,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3317,10s0024.xls_Data.csv,38,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3318,10s0024.xls_Data.csv,39,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3319,10s0024.xls_Data.csv,40,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3320,10s0024.xls_Data.csv,41,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3321,10s0024.xls_Data.csv,42,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3322,10s0024.xls_Data.csv,43,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3323,10s0024.xls_Data.csv,44,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3324,10s0024.xls_Data.csv,45,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3325,10s0024.xls_Data.csv,46,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3326,10s0024.xls_Data.csv,47,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3327,10s0024.xls_Data.csv,48,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3328,10s0024.xls_Data.csv,49,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3329,10s0024.xls_Data.csv,50,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3330,10s0024.xls_Data.csv,51,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3331,10s0024.xls_Data.csv,52,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3332,10s0024.xls_Data.csv,53,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3333,10s0024.xls_Data.csv,54,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3334,10s0024.xls_Data.csv,55,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3335,10s0024.xls_Data.csv,56,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3336,10s0024.xls_Data.csv,57,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3337,10s0024.xls_Data.csv,58,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3338,10s0024.xls_Data.csv,59,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3339,10s0012.xls_Data.csv,0,0.0,0.0,0.0,0.0,0.99,0.01,metadata,metadata
3340,10s0012.xls_Data.csv,1,0.01,0.0,0.01,0.0,0.94,0.04,metadata,metadata
3341,10s0012.xls_Data.csv,2,0.01,0.0,0.0,0.99,0.0,0.0,header,header
3342,10s0012.xls_Data.csv,3,0.73,0.26,0.0,0.01,0.0,0.0,derived,data
3343,10s0012.xls_Data.csv,4,0.93,0.07,0.0,0.0,0.0,0.0,data,data
3344,10s0012.xls_Data.csv,5,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3345,10s0012.xls_Data.csv,6,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3346,10s0012.xls_Data.csv,7,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3347,10s0012.xls_Data.csv,8,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3348,10s0012.xls_Data.csv,9,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3349,10s0012.xls_Data.csv,10,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3350,10s0012.xls_Data.csv,11,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3351,10s0012.xls_Data.csv,12,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3352,10s0012.xls_Data.csv,13,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3353,10s0012.xls_Data.csv,14,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3354,10s0012.xls_Data.csv,15,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3355,10s0012.xls_Data.csv,16,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3356,10s0012.xls_Data.csv,17,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3357,10s0012.xls_Data.csv,18,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3358,10s0012.xls_Data.csv,19,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3359,10s0012.xls_Data.csv,20,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3360,10s0012.xls_Data.csv,21,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3361,10s0012.xls_Data.csv,22,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3362,10s0012.xls_Data.csv,23,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3363,10s0012.xls_Data.csv,24,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3364,10s0012.xls_Data.csv,25,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3365,10s0012.xls_Data.csv,26,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3366,10s0012.xls_Data.csv,27,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3367,10s0012.xls_Data.csv,28,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3368,10s0012.xls_Data.csv,29,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3369,10s0012.xls_Data.csv,30,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3370,10s0012.xls_Data.csv,31,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3371,10s0012.xls_Data.csv,32,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3372,10s0012.xls_Data.csv,33,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3373,10s0012.xls_Data.csv,34,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3374,10s0012.xls_Data.csv,35,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3375,10s0012.xls_Data.csv,36,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3376,10s0012.xls_Data.csv,37,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3377,10s0012.xls_Data.csv,38,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3378,10s0012.xls_Data.csv,39,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3379,10s0012.xls_Data.csv,40,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3380,10s0012.xls_Data.csv,41,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3381,10s0012.xls_Data.csv,42,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3382,10s0012.xls_Data.csv,43,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3383,10s0012.xls_Data.csv,44,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3384,10s0012.xls_Data.csv,45,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3385,10s0012.xls_Data.csv,46,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3386,10s0012.xls_Data.csv,47,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3387,10s0012.xls_Data.csv,48,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3388,10s0012.xls_Data.csv,49,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3389,10s0012.xls_Data.csv,50,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3390,10s0012.xls_Data.csv,51,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3391,10s0012.xls_Data.csv,52,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3392,10s0012.xls_Data.csv,53,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3393,10s0012.xls_Data.csv,54,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3394,10s0012.xls_Data.csv,55,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3395,10s0012.xls_Data.csv,56,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3396,10s0012.xls_Data.csv,57,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3397,10s0012.xls_Data.csv,58,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3398,10s0012.xls_Data.csv,59,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3399,10s0012.xls_Data.csv,60,0.0,0.0,0.01,0.0,0.0,0.99,notes,notes
3400,10s0012.xls_Data.csv,61,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3401,10s0012.xls_Data.csv,62,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3402,10s0012.xls_Data.csv,63,0.02,0.0,0.01,0.0,0.04,0.93,notes,notes
3403,10s0012.xls_Data.csv,64,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3404,10s0262.xls_historical.csv,0,0.06,0.0,0.1,0.01,0.6,0.23,metadata,metadata
3405,10s0262.xls_historical.csv,1,0.0,0.0,0.0,0.0,1.0,0.0,metadata,metadata
3406,10s0262.xls_historical.csv,2,0.07,0.03,0.01,0.89,0.0,0.0,header,header
3407,10s0262.xls_historical.csv,3,0.03,0.0,0.86,0.1,0.01,0.0,group,group
3408,10s0262.xls_historical.csv,4,0.55,0.44,0.0,0.01,0.0,0.0,derived,data
3409,10s0262.xls_historical.csv,5,0.93,0.07,0.0,0.0,0.0,0.0,derived,data
3410,10s0262.xls_historical.csv,6,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3411,10s0262.xls_historical.csv,7,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3412,10s0262.xls_historical.csv,8,0.88,0.12,0.0,0.0,0.0,0.0,derived,data
3413,10s0262.xls_historical.csv,9,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3414,10s0262.xls_historical.csv,10,0.96,0.04,0.0,0.0,0.0,0.0,data,data
3415,10s0262.xls_historical.csv,11,0.94,0.06,0.0,0.0,0.0,0.0,derived,data
3416,10s0262.xls_historical.csv,12,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3417,10s0262.xls_historical.csv,13,0.97,0.02,0.0,0.01,0.0,0.0,data,data
3418,10s0262.xls_historical.csv,14,0.01,0.0,0.94,0.03,0.02,0.0,group,group
3419,10s0262.xls_historical.csv,15,0.6,0.4,0.0,0.0,0.0,0.0,derived,data
3420,10s0262.xls_historical.csv,16,0.87,0.12,0.0,0.0,0.01,0.0,derived,data
3421,10s0262.xls_historical.csv,17,0.95,0.03,0.0,0.02,0.0,0.0,data,data
3422,10s0262.xls_historical.csv,18,0.96,0.02,0.01,0.01,0.0,0.0,data,data
3423,10s0262.xls_historical.csv,19,0.92,0.07,0.0,0.0,0.01,0.0,derived,data
3424,10s0262.xls_historical.csv,20,0.96,0.02,0.0,0.02,0.0,0.0,data,data
3425,10s0262.xls_historical.csv,21,0.96,0.03,0.0,0.01,0.0,0.0,data,data
3426,10s0262.xls_historical.csv,22,0.92,0.08,0.0,0.0,0.0,0.0,derived,data
3427,10s0262.xls_historical.csv,23,0.96,0.02,0.0,0.02,0.0,0.0,data,data
3428,10s0262.xls_historical.csv,24,0.96,0.03,0.0,0.01,0.0,0.0,data,data
3429,10s0262.xls_historical.csv,25,0.16,0.0,0.43,0.01,0.05,0.35,notes,group
3430,10s0262.xls_historical.csv,26,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3431,10s0262.xls_historical.csv,27,0.04,0.0,0.0,0.0,0.0,0.96,notes,notes
3432,10s0262.xls_historical.csv,28,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3433,10s0262.xls_historical.csv,29,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3434,10s0262.xls_historical.csv,30,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3435,10s0262.xls_historical.csv,31,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3436,10s0262.xls_historical.csv,32,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3437,10s0262.xls_historical.csv,33,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3438,10s0262.xls_historical.csv,34,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3439,10s0262.xls_historical.csv,35,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3440,10s0262.xls_historical.csv,36,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3441,10s0262.xls_historical.csv,37,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3442,10s0262.xls_historical.csv,38,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3443,10s0262.xls_historical.csv,39,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3444,10s0898.xls_Data.csv,0,0.0,0.0,0.0,0.0,1.0,0.0,metadata,metadata
3445,10s0898.xls_Data.csv,1,0.01,0.0,0.0,0.0,0.99,0.0,metadata,metadata
3446,10s0898.xls_Data.csv,2,0.07,0.01,0.0,0.92,0.0,0.0,header,header
3447,10s0898.xls_Data.csv,3,0.02,0.0,0.03,0.92,0.02,0.01,header,header
3448,10s0898.xls_Data.csv,4,0.24,0.76,0.0,0.0,0.0,0.0,derived,derived
3449,10s0898.xls_Data.csv,5,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3450,10s0898.xls_Data.csv,6,0.95,0.05,0.0,0.0,0.0,0.0,data,data
3451,10s0898.xls_Data.csv,7,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3452,10s0898.xls_Data.csv,8,0.94,0.06,0.0,0.0,0.0,0.0,data,data
3453,10s0898.xls_Data.csv,9,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3454,10s0898.xls_Data.csv,10,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3455,10s0898.xls_Data.csv,11,0.96,0.04,0.0,0.0,0.0,0.0,data,data
3456,10s0898.xls_Data.csv,12,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3457,10s0898.xls_Data.csv,13,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3458,10s0898.xls_Data.csv,14,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3459,10s0898.xls_Data.csv,15,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3460,10s0898.xls_Data.csv,16,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3461,10s0898.xls_Data.csv,17,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3462,10s0898.xls_Data.csv,18,0.94,0.06,0.0,0.0,0.0,0.0,data,data
3463,10s0898.xls_Data.csv,19,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3464,10s0898.xls_Data.csv,20,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3465,10s0898.xls_Data.csv,21,0.93,0.07,0.0,0.0,0.0,0.0,data,data
3466,10s0898.xls_Data.csv,22,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3467,10s0898.xls_Data.csv,23,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3468,10s0898.xls_Data.csv,24,0.93,0.07,0.0,0.0,0.0,0.0,data,data
3469,10s0898.xls_Data.csv,25,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3470,10s0898.xls_Data.csv,26,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3471,10s0898.xls_Data.csv,27,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3472,10s0898.xls_Data.csv,28,0.81,0.19,0.0,0.0,0.0,0.0,data,data
3473,10s0898.xls_Data.csv,29,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3474,10s0898.xls_Data.csv,30,0.83,0.17,0.0,0.0,0.0,0.0,data,data
3475,10s0898.xls_Data.csv,31,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3476,10s0898.xls_Data.csv,32,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3477,10s0898.xls_Data.csv,33,0.95,0.05,0.0,0.0,0.0,0.0,data,data
3478,10s0898.xls_Data.csv,34,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3479,10s0898.xls_Data.csv,35,0.96,0.04,0.0,0.0,0.0,0.0,data,data
3480,10s0898.xls_Data.csv,36,0.51,0.49,0.0,0.0,0.0,0.0,data,data
3481,10s0898.xls_Data.csv,37,0.07,0.0,0.86,0.05,0.0,0.02,group,group
3482,10s0898.xls_Data.csv,38,0.93,0.04,0.0,0.03,0.0,0.0,data,data
3483,10s0898.xls_Data.csv,39,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3484,10s0898.xls_Data.csv,40,0.96,0.04,0.0,0.0,0.0,0.0,data,data
3485,10s0898.xls_Data.csv,41,0.96,0.04,0.0,0.0,0.0,0.0,data,data
3486,10s0898.xls_Data.csv,42,0.96,0.04,0.0,0.0,0.0,0.0,data,data
3487,10s0898.xls_Data.csv,43,0.96,0.04,0.0,0.0,0.0,0.0,data,data
3488,10s0898.xls_Data.csv,44,0.9,0.1,0.0,0.0,0.0,0.0,data,data
3489,10s0898.xls_Data.csv,45,0.59,0.41,0.0,0.0,0.0,0.0,data,data
3490,10s0898.xls_Data.csv,46,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3491,10s0898.xls_Data.csv,47,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3492,10s1082.xls_Data.csv,0,0.0,0.0,0.0,0.0,1.0,0.0,metadata,metadata
3493,10s1082.xls_Data.csv,1,0.11,0.0,0.04,0.06,0.7,0.09,notes,metadata
3494,10s1082.xls_Data.csv,2,0.21,0.01,0.04,0.57,0.15,0.02,header,header
3495,10s1082.xls_Data.csv,3,0.06,0.0,0.0,0.94,0.0,0.0,header,header
3496,10s1082.xls_Data.csv,4,0.11,0.0,0.0,0.89,0.0,0.0,header,header
3497,10s1082.xls_Data.csv,5,0.29,0.01,0.0,0.69,0.01,0.0,header,header
3498,10s1082.xls_Data.csv,6,0.93,0.06,0.0,0.01,0.0,0.0,derived,data
3499,10s1082.xls_Data.csv,7,0.97,0.03,0.0,0.0,0.0,0.0,derived,data
3500,10s1082.xls_Data.csv,8,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3501,10s1082.xls_Data.csv,9,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3502,10s1082.xls_Data.csv,10,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3503,10s1082.xls_Data.csv,11,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3504,10s1082.xls_Data.csv,12,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3505,10s1082.xls_Data.csv,13,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3506,10s1082.xls_Data.csv,14,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3507,10s1082.xls_Data.csv,15,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3508,10s1082.xls_Data.csv,16,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3509,10s1082.xls_Data.csv,17,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3510,10s1082.xls_Data.csv,18,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3511,10s1082.xls_Data.csv,19,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3512,10s1082.xls_Data.csv,20,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3513,10s1082.xls_Data.csv,21,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3514,10s1082.xls_Data.csv,22,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3515,10s1082.xls_Data.csv,23,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3516,10s1082.xls_Data.csv,24,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3517,10s1082.xls_Data.csv,25,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3518,10s1082.xls_Data.csv,26,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3519,10s1082.xls_Data.csv,27,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3520,10s1082.xls_Data.csv,28,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3521,10s1082.xls_Data.csv,29,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3522,10s1082.xls_Data.csv,30,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3523,10s1082.xls_Data.csv,31,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3524,10s1082.xls_Data.csv,32,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3525,10s1082.xls_Data.csv,33,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3526,10s1082.xls_Data.csv,34,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3527,10s1082.xls_Data.csv,35,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3528,10s1082.xls_Data.csv,36,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3529,10s1082.xls_Data.csv,37,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3530,10s1082.xls_Data.csv,38,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3531,10s1082.xls_Data.csv,39,1.0,0.0,0.0,0.0,0.0,0.0,data,data
