,filename,row,predicted,label
367,Probation-tables-q2-2013.xls_Table 4.9.csv,17,data,data
368,Probation-tables-q2-2013.xls_Table 4.9.csv,18,data,data
369,Probation-tables-q2-2013.xls_Table 4.9.csv,19,data,data
370,Probation-tables-q2-2013.xls_Table 4.9.csv,20,data,derived
371,Probation-tables-q2-2013.xls_Table 4.9.csv,21,data,data
372,Probation-tables-q2-2013.xls_Table 4.9.csv,22,data,data
373,Probation-tables-q2-2013.xls_Table 4.9.csv,23,data,data
374,Probation-tables-q2-2013.xls_Table 4.9.csv,24,data,data
375,Probation-tables-q2-2013.xls_Table 4.9.csv,25,data,data
376,Probation-tables-q2-2013.xls_Table 4.9.csv,26,data,notes
377,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,0,data,metadata
378,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,1,data,header
379,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,2,data,header
380,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,3,data,group
381,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,4,data,derived
382,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,5,data,data
383,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,6,data,data
384,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,7,data,data
385,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,8,data,data
386,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,9,data,data
387,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,10,data,data
388,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,11,data,group
389,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,12,data,derived
390,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,13,data,data
391,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,14,data,data
392,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,15,data,data
393,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,16,data,data
394,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,17,data,data
395,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,18,data,data
396,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,19,data,group
397,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,20,data,derived
398,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,21,data,data
399,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,22,data,data
400,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,23,data,data
401,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,24,data,data
402,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,25,data,data
403,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,26,data,data
404,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,27,data,notes
405,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,28,data,notes
406,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,29,data,notes
407,safety-custody-self-harm-sep-12.xls_2.2 Self-harm by method.csv,30,data,notes
408,Calderdale Dementia Friendly Cafe's.xlsx_Dementia Friendly Cafes.csv,0,header,header
409,Calderdale Dementia Friendly Cafe's.xlsx_Dementia Friendly Cafes.csv,1,data,data
410,Calderdale Dementia Friendly Cafe's.xlsx_Dementia Friendly Cafes.csv,2,data,data
411,Calderdale Dementia Friendly Cafe's.xlsx_Dementia Friendly Cafes.csv,3,data,data
412,Calderdale Dementia Friendly Cafe's.xlsx_Dementia Friendly Cafes.csv,4,data,data
413,Calderdale Dementia Friendly Cafe's.xlsx_Dementia Friendly Cafes.csv,5,data,data
414,chapter-4-defendants.xls_S4.17.csv,0,data,metadata
415,chapter-4-defendants.xls_S4.17.csv,1,data,header
416,chapter-4-defendants.xls_S4.17.csv,2,data,header
417,chapter-4-defendants.xls_S4.17.csv,3,data,data
418,chapter-4-defendants.xls_S4.17.csv,4,data,data
419,chapter-4-defendants.xls_S4.17.csv,5,data,data
420,chapter-4-defendants.xls_S4.17.csv,6,data,data
421,chapter-4-defendants.xls_S4.17.csv,7,data,data
422,chapter-4-defendants.xls_S4.17.csv,8,data,data
423,chapter-4-defendants.xls_S4.17.csv,9,data,data
424,chapter-4-defendants.xls_S4.17.csv,10,data,data
425,chapter-4-defendants.xls_S4.17.csv,11,data,data
426,chapter-4-defendants.xls_S4.17.csv,12,data,data
427,chapter-4-defendants.xls_S4.17.csv,13,data,data
428,chapter-4-defendants.xls_S4.17.csv,14,data,data
429,chapter-4-defendants.xls_S4.17.csv,15,data,data
430,chapter-4-defendants.xls_S4.17.csv,16,data,data
431,chapter-4-defendants.xls_S4.17.csv,17,data,data
432,chapter-4-defendants.xls_S4.17.csv,18,data,data
433,chapter-4-defendants.xls_S4.17.csv,19,data,data
434,chapter-4-defendants.xls_S4.17.csv,20,data,data
435,chapter-4-defendants.xls_S4.17.csv,21,data,data
436,chapter-4-defendants.xls_S4.17.csv,22,data,data
437,chapter-4-defendants.xls_S4.17.csv,23,data,data
438,chapter-4-defendants.xls_S4.17.csv,24,data,data
439,chapter-4-defendants.xls_S4.17.csv,25,data,data
440,chapter-4-defendants.xls_S4.17.csv,26,data,data
441,chapter-4-defendants.xls_S4.17.csv,27,data,data
442,chapter-4-defendants.xls_S4.17.csv,28,data,data
443,chapter-4-defendants.xls_S4.17.csv,29,data,data
444,chapter-4-defendants.xls_S4.17.csv,30,data,data
445,chapter-4-defendants.xls_S4.17.csv,31,data,data
446,chapter-4-defendants.xls_S4.17.csv,32,data,data
447,chapter-4-defendants.xls_S4.17.csv,33,data,data
448,chapter-4-defendants.xls_S4.17.csv,34,data,data
449,chapter-4-defendants.xls_S4.17.csv,35,data,data
450,chapter-4-defendants.xls_S4.17.csv,36,data,data
451,chapter-4-defendants.xls_S4.17.csv,37,data,data
452,chapter-4-defendants.xls_S4.17.csv,38,data,data
453,chapter-4-defendants.xls_S4.17.csv,39,data,data
454,chapter-4-defendants.xls_S4.17.csv,40,data,data
455,chapter-4-defendants.xls_S4.17.csv,41,data,data
456,chapter-4-defendants.xls_S4.17.csv,42,data,data
457,chapter-4-defendants.xls_S4.17.csv,43,data,data
458,chapter-4-defendants.xls_S4.17.csv,44,data,data
459,chapter-4-defendants.xls_S4.17.csv,45,data,derived
460,chapter-4-defendants.xls_S4.17.csv,46,data,notes
461,chapter-4-defendants.xls_S4.17.csv,47,data,notes
462,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,0,data,metadata
463,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,1,data,metadata
464,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,2,data,header
465,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,3,data,data
466,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,4,data,data
467,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,5,data,data
468,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,6,data,data
469,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,7,data,data
470,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,8,data,notes
471,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,9,data,notes
472,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,10,data,notes
473,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,11,data,metadata
474,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,12,data,header
475,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,13,data,data
476,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,14,data,data
477,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,15,data,data
478,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,16,data,data
479,prison-population-30-sept-2016.xls_Headlines- PUBLISHED.csv,17,data,data
480,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,0,data,metadata
481,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,1,data,metadata
482,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,2,data,header
483,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,3,data,header
484,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,4,data,header
485,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,5,data,header
486,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,6,data,derived
487,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,7,data,derived
488,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,8,data,derived
489,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,9,data,derived
490,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,10,data,derived
491,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,11,data,data
492,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,12,data,data
493,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,13,data,data
494,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,14,data,data
495,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,15,data,data
496,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,16,data,data
497,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,17,data,data
498,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,18,data,data
499,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,19,data,data
500,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,20,data,data
501,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,21,data,data
502,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,22,data,data
503,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,23,data,data
504,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,24,data,data
505,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,25,data,data
506,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,26,data,data
507,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,27,data,data
508,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,28,data,data
509,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,29,data,data
510,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,30,data,data
511,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,31,data,data
512,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,32,data,data
513,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,33,data,data
514,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,34,data,notes
515,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,35,data,notes
516,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,36,data,notes
517,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,37,data,notes
518,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,38,data,notes
519,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,39,data,notes
520,ccsq-main-tables-jul-sep-2015.xlsx_Table C6.csv,40,data,notes
521,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,0,data,metadata
522,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,1,data,metadata
523,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,2,data,metadata
524,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,3,data,header
525,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,4,data,header
526,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,5,data,group
527,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,6,data,data
528,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,7,data,data
529,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,8,data,data
530,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,9,data,data
531,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,10,data,data
532,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,11,data,data
533,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,12,data,data
534,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,13,data,data
535,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,14,data,data
536,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,15,data,data
537,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,16,data,data
538,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,17,data,data
539,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,18,data,data
540,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,19,data,data
541,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,20,data,data
542,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,21,data,data
543,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,22,data,data
544,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,23,data,data
545,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,24,data,data
546,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,25,data,derived
547,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,26,data,header
548,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,27,data,data
549,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,28,data,data
550,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,29,data,data
551,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,30,data,data
552,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,31,data,derived
553,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,32,data,notes
554,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,33,data,notes
555,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,34,data,notes
556,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,35,data,notes
557,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,36,data,notes
558,tables-family-court-statistics-quarter-3-2015.xls_Table 20.csv,37,data,notes
559,before-entry1-q3-2012-tabs.xls_cs.06.csv,0,header,metadata
560,before-entry1-q3-2012-tabs.xls_cs.06.csv,1,data,header
561,before-entry1-q3-2012-tabs.xls_cs.06.csv,2,metadata,data
562,before-entry1-q3-2012-tabs.xls_cs.06.csv,3,data,header
563,before-entry1-q3-2012-tabs.xls_cs.06.csv,4,data,data
564,before-entry1-q3-2012-tabs.xls_cs.06.csv,5,data,data
565,before-entry1-q3-2012-tabs.xls_cs.06.csv,6,data,data
566,before-entry1-q3-2012-tabs.xls_cs.06.csv,7,data,data
567,before-entry1-q3-2012-tabs.xls_cs.06.csv,8,data,data
568,before-entry1-q3-2012-tabs.xls_cs.06.csv,9,data,data
569,before-entry1-q3-2012-tabs.xls_cs.06.csv,10,data,data
570,before-entry1-q3-2012-tabs.xls_cs.06.csv,11,data,data
571,before-entry1-q3-2012-tabs.xls_cs.06.csv,12,data,data
572,before-entry1-q3-2012-tabs.xls_cs.06.csv,13,data,data
573,before-entry1-q3-2012-tabs.xls_cs.06.csv,14,data,data
574,before-entry1-q3-2012-tabs.xls_cs.06.csv,15,data,data
575,before-entry1-q3-2012-tabs.xls_cs.06.csv,16,data,data
576,before-entry1-q3-2012-tabs.xls_cs.06.csv,17,data,data
577,before-entry1-q3-2012-tabs.xls_cs.06.csv,18,data,data
