,filename,line_number,data_prob,derived_prob,group_prob,header_prob,metadata_prob,notes_prob,label,predicted
951,C10197_C10197.csv,3,0.55,0.01,0.05,0.01,0.11,0.27,data,data
952,C10197_C10197.csv,4,0.53,0.02,0.05,0.0,0.15,0.25,data,data
953,C10197_C10197.csv,5,0.46,0.01,0.05,0.03,0.11,0.34,data,data
954,C10197_C10197.csv,6,0.71,0.02,0.02,0.0,0.08,0.17,data,data
955,C10197_C10197.csv,7,0.48,0.02,0.03,0.0,0.06,0.41,data,data
956,C10197_C10197.csv,8,0.48,0.02,0.04,0.0,0.01,0.45,data,data
957,C10197_C10197.csv,9,0.57,0.02,0.02,0.0,0.05,0.34,data,data
958,C10197_C10197.csv,10,0.68,0.02,0.03,0.0,0.17,0.1,data,data
959,C10197_C10197.csv,11,0.47,0.01,0.04,0.0,0.0,0.48,data,notes
960,C10197_C10197.csv,12,0.44,0.02,0.03,0.0,0.02,0.49,data,notes
961,C10197_C10197.csv,13,0.43,0.01,0.03,0.0,0.0,0.53,data,notes
962,C10197_C10197.csv,14,0.41,0.02,0.02,0.0,0.0,0.55,data,notes
963,C10197_C10197.csv,15,0.46,0.03,0.01,0.0,0.02,0.48,data,notes
964,C10197_C10197.csv,16,0.8,0.02,0.0,0.01,0.01,0.16,data,data
965,C10197_C10197.csv,17,0.28,0.03,0.0,0.0,0.0,0.69,data,notes
966,C10197_C10197.csv,18,0.29,0.01,0.0,0.01,0.01,0.68,data,notes
967,C10197_C10197.csv,19,0.92,0.03,0.0,0.0,0.0,0.05,data,data
968,C10197_C10197.csv,20,0.43,0.05,0.01,0.0,0.01,0.5,data,notes
969,C10197_C10197.csv,21,0.12,0.0,0.04,0.01,0.1,0.73,notes,notes
970,C10120_C10120.csv,0,0.03,0.0,0.02,0.01,0.84,0.1,metadata,metadata
971,C10120_C10120.csv,1,0.04,0.0,0.02,0.32,0.57,0.05,metadata,metadata
972,C10120_C10120.csv,2,0.16,0.04,0.19,0.56,0.03,0.02,header,header
973,C10120_C10120.csv,3,0.17,0.04,0.11,0.41,0.24,0.03,header,header
974,C10120_C10120.csv,4,0.1,0.0,0.0,0.9,0.0,0.0,header,header
975,C10120_C10120.csv,5,0.85,0.13,0.0,0.02,0.0,0.0,data,data
976,C10120_C10120.csv,6,0.91,0.09,0.0,0.0,0.0,0.0,data,data
977,C10120_C10120.csv,7,0.94,0.06,0.0,0.0,0.0,0.0,data,data
978,C10120_C10120.csv,8,0.93,0.07,0.0,0.0,0.0,0.0,data,data
979,C10120_C10120.csv,9,0.93,0.07,0.0,0.0,0.0,0.0,data,data
980,C10120_C10120.csv,10,0.99,0.01,0.0,0.0,0.0,0.0,data,data
981,C10120_C10120.csv,11,0.7,0.3,0.0,0.0,0.0,0.0,data,data
982,C10120_C10120.csv,12,0.78,0.21,0.0,0.01,0.0,0.0,data,data
983,C10120_C10120.csv,13,0.91,0.09,0.0,0.0,0.0,0.0,data,data
984,C10120_C10120.csv,14,0.89,0.11,0.0,0.0,0.0,0.0,data,data
985,C10120_C10120.csv,15,0.91,0.09,0.0,0.0,0.0,0.0,data,data
986,C10120_C10120.csv,16,0.86,0.14,0.0,0.0,0.0,0.0,data,data
987,C10120_C10120.csv,17,0.02,0.0,0.0,0.0,0.0,0.98,notes,notes
988,C10120_C10120.csv,18,0.0,0.0,0.01,0.0,0.02,0.97,notes,notes
989,C10120_C10120.csv,19,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
990,C10120_C10120.csv,20,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
991,C10120_C10120.csv,21,0.07,0.01,0.0,0.0,0.01,0.91,notes,notes
992,C10029_C10029.csv,0,0.07,0.0,0.0,0.03,0.79,0.11,metadata,metadata
993,C10029_C10029.csv,1,0.01,0.0,0.0,0.0,0.99,0.0,metadata,metadata
994,C10029_C10029.csv,2,0.54,0.03,0.04,0.35,0.0,0.04,header,data
995,C10029_C10029.csv,3,0.73,0.27,0.0,0.0,0.0,0.0,derived,data
996,C10029_C10029.csv,4,0.99,0.01,0.0,0.0,0.0,0.0,data,data
997,C10029_C10029.csv,5,0.98,0.02,0.0,0.0,0.0,0.0,data,data
998,C10029_C10029.csv,6,0.99,0.01,0.0,0.0,0.0,0.0,data,data
999,C10029_C10029.csv,7,0.95,0.05,0.0,0.0,0.0,0.0,data,data
1000,C10029_C10029.csv,8,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1001,C10029_C10029.csv,9,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1002,C10029_C10029.csv,10,0.97,0.03,0.0,0.0,0.0,0.0,data,data
1003,C10029_C10029.csv,11,0.95,0.05,0.0,0.0,0.0,0.0,data,data
1004,C10029_C10029.csv,12,0.96,0.04,0.0,0.0,0.0,0.0,data,data
1005,C10029_C10029.csv,13,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1006,C10029_C10029.csv,14,0.97,0.03,0.0,0.0,0.0,0.0,data,data
1007,C10029_C10029.csv,15,0.93,0.07,0.0,0.0,0.0,0.0,data,data
1008,C10029_C10029.csv,16,0.01,0.01,0.0,0.0,0.0,0.98,notes,notes
1009,C10029_C10029.csv,17,0.02,0.0,0.0,0.0,0.0,0.98,notes,notes
1010,C10016_C10016.csv,0,0.1,0.0,0.08,0.08,0.71,0.03,metadata,metadata
1011,C10016_C10016.csv,1,0.1,0.0,0.2,0.38,0.31,0.01,header,header
1012,C10016_C10016.csv,2,0.28,0.07,0.02,0.63,0.0,0.0,header,header
1013,C10016_C10016.csv,3,0.76,0.1,0.0,0.07,0.04,0.03,derived,data
1014,C10016_C10016.csv,4,0.94,0.05,0.0,0.01,0.0,0.0,data,data
1015,C10016_C10016.csv,5,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1016,C10016_C10016.csv,6,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1017,C10016_C10016.csv,7,0.99,0.0,0.0,0.01,0.0,0.0,data,data
1018,C10016_C10016.csv,8,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1019,C10016_C10016.csv,9,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1020,C10016_C10016.csv,10,0.94,0.06,0.0,0.0,0.0,0.0,data,data
1021,C10016_C10016.csv,11,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1022,C10016_C10016.csv,12,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1023,C10016_C10016.csv,13,0.92,0.07,0.0,0.01,0.0,0.0,data,data
1024,C10016_C10016.csv,14,0.0,0.0,0.0,0.0,0.07,0.93,notes,notes
1025,C10016_C10016.csv,15,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1026,C10016_C10016.csv,16,0.1,0.0,0.05,0.0,0.24,0.61,notes,notes
1027,C10115_C10115.csv,0,0.16,0.03,0.07,0.15,0.35,0.24,header,metadata
1028,C10115_C10115.csv,1,0.11,0.0,0.07,0.79,0.01,0.02,header,header
1029,C10115_C10115.csv,2,0.65,0.01,0.03,0.02,0.14,0.15,data,data
1030,C10115_C10115.csv,3,0.97,0.03,0.0,0.0,0.0,0.0,data,data
1031,C10115_C10115.csv,4,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1032,C10115_C10115.csv,5,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1033,C10115_C10115.csv,6,0.97,0.02,0.01,0.0,0.0,0.0,data,data
1034,C10115_C10115.csv,7,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1035,C10115_C10115.csv,8,0.98,0.01,0.01,0.0,0.0,0.0,data,data
1036,C10115_C10115.csv,9,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1037,C10115_C10115.csv,10,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1038,C10115_C10115.csv,11,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1039,C10115_C10115.csv,12,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1040,C10115_C10115.csv,13,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1041,C10115_C10115.csv,14,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1042,C10115_C10115.csv,15,0.35,0.01,0.01,0.01,0.02,0.6,data,notes
1043,C10115_C10115.csv,16,0.38,0.05,0.03,0.0,0.05,0.49,data,notes
1044,C10115_C10115.csv,17,0.95,0.03,0.0,0.0,0.0,0.02,data,data
1045,C10115_C10115.csv,18,0.96,0.03,0.0,0.0,0.0,0.01,data,data
1046,C10115_C10115.csv,19,0.97,0.02,0.0,0.0,0.0,0.01,data,data
1047,C10115_C10115.csv,20,0.97,0.02,0.0,0.0,0.0,0.01,data,data
1048,C10115_C10115.csv,21,0.95,0.03,0.0,0.01,0.0,0.01,data,data
1049,C10115_C10115.csv,22,0.01,0.0,0.01,0.0,0.0,0.98,notes,notes
1050,C10115_C10115.csv,23,0.02,0.0,0.02,0.0,0.1,0.86,notes,notes
1051,C10153_C10153.csv,0,0.01,0.0,0.0,0.01,0.95,0.03,metadata,metadata
1052,C10153_C10153.csv,1,0.14,0.0,0.32,0.07,0.42,0.05,metadata,metadata
1053,C10153_C10153.csv,2,0.01,0.0,0.0,0.99,0.0,0.0,header,header
1054,C10153_C10153.csv,3,0.94,0.06,0.0,0.0,0.0,0.0,data,data
1055,C10153_C10153.csv,4,0.88,0.12,0.0,0.0,0.0,0.0,data,data
1056,C10153_C10153.csv,5,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1057,C10060_C10060.csv,0,0.08,0.0,0.01,0.01,0.82,0.08,metadata,metadata
1058,C10060_C10060.csv,1,0.11,0.0,0.12,0.14,0.55,0.08,metadata,metadata
1059,C10060_C10060.csv,2,0.31,0.0,0.01,0.63,0.03,0.02,header,header
1060,C10060_C10060.csv,3,0.94,0.06,0.0,0.0,0.0,0.0,derived,data
1061,C10060_C10060.csv,4,0.9,0.1,0.0,0.0,0.0,0.0,data,data
1062,C10060_C10060.csv,5,0.92,0.04,0.0,0.04,0.0,0.0,data,data
1063,C10060_C10060.csv,6,0.96,0.04,0.0,0.0,0.0,0.0,data,data
1064,C10060_C10060.csv,7,0.93,0.07,0.0,0.0,0.0,0.0,data,data
1065,C10060_C10060.csv,8,0.91,0.09,0.0,0.0,0.0,0.0,data,data
1066,C10060_C10060.csv,9,0.89,0.08,0.01,0.02,0.0,0.0,data,data
1067,C10060_C10060.csv,10,0.08,0.01,0.11,0.02,0.0,0.78,notes,notes
1068,C10060_C10060.csv,11,0.0,0.0,0.01,0.0,0.01,0.98,notes,notes
1069,C10060_C10060.csv,12,0.01,0.0,0.0,0.0,0.0,0.99,notes,notes
1070,C10060_C10060.csv,13,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1071,C10060_C10060.csv,14,0.02,0.01,0.01,0.01,0.03,0.92,notes,notes
1072,C10195_C10195.csv,0,0.1,0.0,0.01,0.02,0.82,0.05,metadata,metadata
1073,C10195_C10195.csv,1,0.08,0.0,0.07,0.48,0.33,0.04,metadata,header
1074,C10195_C10195.csv,2,0.24,0.0,0.03,0.7,0.01,0.02,header,header
1075,C10195_C10195.csv,3,0.97,0.03,0.0,0.0,0.0,0.0,derived,data
1076,C10195_C10195.csv,4,0.96,0.04,0.0,0.0,0.0,0.0,data,data
1077,C10195_C10195.csv,5,0.95,0.05,0.0,0.0,0.0,0.0,data,data
1078,C10195_C10195.csv,6,0.88,0.12,0.0,0.0,0.0,0.0,data,data
1079,C10195_C10195.csv,7,0.85,0.14,0.0,0.01,0.0,0.0,data,data
1080,C10195_C10195.csv,8,0.99,0.01,0.0,0.0,0.0,0.0,derived,data
1081,C10195_C10195.csv,9,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1082,C10195_C10195.csv,10,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1083,C10195_C10195.csv,11,0.92,0.08,0.0,0.0,0.0,0.0,data,data
1084,C10195_C10195.csv,12,0.96,0.04,0.0,0.0,0.0,0.0,data,data
1085,C10195_C10195.csv,13,0.95,0.05,0.0,0.0,0.0,0.0,data,data
1086,C10195_C10195.csv,14,0.91,0.09,0.0,0.0,0.0,0.0,data,data
1087,C10195_C10195.csv,15,0.97,0.03,0.0,0.0,0.0,0.0,data,data
1088,C10195_C10195.csv,16,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1089,C10195_C10195.csv,17,0.95,0.05,0.0,0.0,0.0,0.0,data,data
1090,C10195_C10195.csv,18,0.9,0.1,0.0,0.0,0.0,0.0,data,data
1091,C10195_C10195.csv,19,0.91,0.09,0.0,0.0,0.0,0.0,data,data
1092,C10195_C10195.csv,20,0.97,0.03,0.0,0.0,0.0,0.0,derived,data
1093,C10195_C10195.csv,21,0.93,0.07,0.0,0.0,0.0,0.0,data,data
1094,C10195_C10195.csv,22,0.92,0.08,0.0,0.0,0.0,0.0,data,data
1095,C10195_C10195.csv,23,0.95,0.05,0.0,0.0,0.0,0.0,data,data
1096,C10195_C10195.csv,24,0.95,0.04,0.0,0.01,0.0,0.0,data,data
1097,C10195_C10195.csv,25,0.97,0.03,0.0,0.0,0.0,0.0,data,data
1098,C10195_C10195.csv,26,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1099,C10195_C10195.csv,27,0.91,0.08,0.0,0.01,0.0,0.0,data,data
1100,C10195_C10195.csv,28,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1101,C10195_C10195.csv,29,0.94,0.06,0.0,0.0,0.0,0.0,data,data
1102,C10195_C10195.csv,30,0.93,0.07,0.0,0.0,0.0,0.0,data,data
1103,C10195_C10195.csv,31,0.85,0.15,0.0,0.0,0.0,0.0,data,data
1104,C10195_C10195.csv,32,0.04,0.0,0.04,0.0,0.0,0.92,notes,notes
1105,C10195_C10195.csv,33,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1106,C10195_C10195.csv,34,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1107,C10195_C10195.csv,35,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1108,C10195_C10195.csv,36,0.04,0.01,0.0,0.0,0.0,0.95,notes,notes
1109,C10154_C10154.csv,0,0.04,0.0,0.0,0.02,0.93,0.01,metadata,metadata
1110,C10154_C10154.csv,1,0.4,0.03,0.02,0.14,0.36,0.05,metadata,data
1111,C10154_C10154.csv,2,0.22,0.0,0.0,0.75,0.01,0.02,header,header
1112,C10154_C10154.csv,3,0.33,0.07,0.04,0.55,0.01,0.0,header,header
1113,C10154_C10154.csv,4,0.82,0.14,0.0,0.04,0.0,0.0,data,data
1114,C10154_C10154.csv,5,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1115,C10154_C10154.csv,6,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1116,C10154_C10154.csv,7,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1117,C10154_C10154.csv,8,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1118,C10154_C10154.csv,9,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1119,C10154_C10154.csv,10,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1120,C10154_C10154.csv,11,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1121,C10154_C10154.csv,12,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1122,C10154_C10154.csv,13,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1123,C10154_C10154.csv,14,0.98,0.01,0.0,0.0,0.0,0.01,data,data
1124,C10154_C10154.csv,15,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1125,C10154_C10154.csv,16,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1126,C10154_C10154.csv,17,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1127,C10154_C10154.csv,18,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1128,C10154_C10154.csv,19,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1129,C10154_C10154.csv,20,0.93,0.04,0.0,0.02,0.0,0.01,data,data
1130,C10154_C10154.csv,21,0.91,0.08,0.0,0.01,0.0,0.0,derived,data
1131,C10154_C10154.csv,22,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1132,C10154_C10154.csv,23,0.0,0.0,0.0,0.0,0.02,0.98,notes,notes
1133,C10154_C10154.csv,24,0.09,0.0,0.0,0.0,0.05,0.86,notes,notes
1134,C10082_C10082.csv,0,0.0,0.0,0.01,0.0,0.99,0.0,metadata,metadata
1135,C10082_C10082.csv,1,0.0,0.0,0.0,0.0,1.0,0.0,metadata,metadata
1136,C10082_C10082.csv,2,0.13,0.0,0.03,0.81,0.03,0.0,header,header
1137,C10082_C10082.csv,3,0.24,0.04,0.04,0.68,0.0,0.0,header,header
1138,C10082_C10082.csv,4,0.25,0.02,0.06,0.64,0.03,0.0,header,header
1139,C10082_C10082.csv,5,0.76,0.01,0.0,0.21,0.0,0.02,data,data
1140,C10082_C10082.csv,6,0.82,0.02,0.0,0.14,0.02,0.0,data,data
1141,C10082_C10082.csv,7,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1142,C10082_C10082.csv,8,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1143,C10082_C10082.csv,9,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1144,C10082_C10082.csv,10,0.93,0.03,0.0,0.04,0.0,0.0,data,data
1145,C10082_C10082.csv,11,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1146,C10082_C10082.csv,12,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1147,C10082_C10082.csv,13,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1148,C10082_C10082.csv,14,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1149,C10082_C10082.csv,15,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1150,C10082_C10082.csv,16,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1151,C10082_C10082.csv,17,0.96,0.02,0.0,0.02,0.0,0.0,data,data
1152,C10082_C10082.csv,18,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1153,C10082_C10082.csv,19,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1154,C10082_C10082.csv,20,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1155,C10082_C10082.csv,21,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1156,C10082_C10082.csv,22,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1157,C10082_C10082.csv,23,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1158,C10082_C10082.csv,24,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1159,C10082_C10082.csv,25,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1160,C10082_C10082.csv,26,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1161,C10082_C10082.csv,27,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1162,C10082_C10082.csv,28,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1163,C10082_C10082.csv,29,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1164,C10082_C10082.csv,30,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1165,C10082_C10082.csv,31,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1166,C10082_C10082.csv,32,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1167,C10082_C10082.csv,33,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1168,C10082_C10082.csv,34,0.86,0.01,0.0,0.05,0.04,0.04,data,data
1169,C10082_C10082.csv,35,0.9,0.0,0.0,0.06,0.03,0.01,data,data
1170,C10082_C10082.csv,36,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1171,C10082_C10082.csv,37,0.85,0.0,0.01,0.07,0.03,0.04,data,data
1172,C10082_C10082.csv,38,0.97,0.01,0.0,0.02,0.0,0.0,data,data
1173,C10082_C10082.csv,39,0.82,0.01,0.0,0.1,0.03,0.04,data,data
1174,C10082_C10082.csv,40,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1175,C10082_C10082.csv,41,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1176,C10082_C10082.csv,42,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1177,C10082_C10082.csv,43,0.97,0.02,0.0,0.01,0.0,0.0,data,data
1178,C10082_C10082.csv,44,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1179,C10082_C10082.csv,45,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1180,C10082_C10082.csv,46,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1181,C10082_C10082.csv,47,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1182,C10082_C10082.csv,48,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1183,C10082_C10082.csv,49,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1184,C10082_C10082.csv,50,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1185,C10082_C10082.csv,51,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1186,C10082_C10082.csv,52,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1187,C10082_C10082.csv,53,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1188,C10082_C10082.csv,54,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1189,C10082_C10082.csv,55,0.98,0.0,0.0,0.01,0.01,0.0,data,data
1190,C10082_C10082.csv,56,0.42,0.03,0.01,0.02,0.04,0.48,notes,notes
1191,C10082_C10082.csv,57,0.43,0.01,0.0,0.02,0.06,0.48,notes,notes
1192,C10082_C10082.csv,58,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1193,C10082_C10082.csv,59,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1194,C10082_C10082.csv,60,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1195,C10082_C10082.csv,61,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1196,C10082_C10082.csv,62,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1197,C10082_C10082.csv,63,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1198,C10082_C10082.csv,64,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1199,C10082_C10082.csv,65,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1200,C10082_C10082.csv,66,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
1201,C10082_C10082.csv,67,0.34,0.09,0.0,0.0,0.04,0.53,notes,notes
1202,C10097_C10097.csv,0,0.15,0.03,0.06,0.17,0.36,0.23,metadata,metadata
1203,C10097_C10097.csv,1,0.16,0.0,0.03,0.64,0.13,0.04,header,header
1204,C10097_C10097.csv,2,0.87,0.0,0.0,0.05,0.02,0.06,data,data
1205,C10097_C10097.csv,3,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1206,C10097_C10097.csv,4,0.96,0.04,0.0,0.0,0.0,0.0,data,data
1207,C10097_C10097.csv,5,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1208,C10097_C10097.csv,6,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1209,C10097_C10097.csv,7,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1210,C10097_C10097.csv,8,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1211,C10097_C10097.csv,9,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1212,C10097_C10097.csv,10,0.94,0.03,0.0,0.0,0.0,0.03,data,data
1213,C10097_C10097.csv,11,0.96,0.03,0.0,0.01,0.0,0.0,data,data
1214,C10097_C10097.csv,12,0.98,0.01,0.0,0.01,0.0,0.0,data,data
1215,C10097_C10097.csv,13,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1216,C10097_C10097.csv,14,0.97,0.02,0.0,0.01,0.0,0.0,data,data
1217,C10097_C10097.csv,15,0.87,0.05,0.0,0.07,0.0,0.01,data,data
1218,C10097_C10097.csv,16,0.55,0.05,0.01,0.02,0.03,0.34,data,data
1219,C10097_C10097.csv,17,0.97,0.03,0.0,0.0,0.0,0.0,data,data
1220,C10097_C10097.csv,18,0.97,0.03,0.0,0.0,0.0,0.0,data,data
1221,C10097_C10097.csv,19,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1222,C10097_C10097.csv,20,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1223,C10097_C10097.csv,21,0.98,0.02,0.0,0.0,0.0,0.0,data,data
1224,C10097_C10097.csv,22,0.47,0.02,0.05,0.01,0.04,0.41,data,data
1225,C10097_C10097.csv,23,0.08,0.0,0.04,0.04,0.06,0.78,notes,notes
1226,C10044_C10044.csv,0,0.04,0.0,0.01,0.0,0.95,0.0,metadata,metadata
1227,C10044_C10044.csv,1,0.01,0.0,0.0,0.99,0.0,0.0,header,header
1228,C10044_C10044.csv,2,1.0,0.0,0.0,0.0,0.0,0.0,derived,data
1229,C10044_C10044.csv,3,0.99,0.01,0.0,0.0,0.0,0.0,derived,data
1230,C10044_C10044.csv,4,0.95,0.01,0.0,0.03,0.01,0.0,derived,data
1231,C10044_C10044.csv,5,0.95,0.05,0.0,0.0,0.0,0.0,data,data
1232,C10044_C10044.csv,6,0.97,0.03,0.0,0.0,0.0,0.0,data,data
1233,C10044_C10044.csv,7,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1234,C10044_C10044.csv,8,0.97,0.03,0.0,0.0,0.0,0.0,data,data
1235,C10044_C10044.csv,9,0.95,0.04,0.0,0.01,0.0,0.0,data,data
1236,C10044_C10044.csv,10,0.97,0.03,0.0,0.0,0.0,0.0,data,data
1237,C10044_C10044.csv,11,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1238,C10044_C10044.csv,12,0.97,0.02,0.0,0.01,0.0,0.0,data,data
1239,C10044_C10044.csv,13,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1240,C10044_C10044.csv,14,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1241,C10044_C10044.csv,15,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1242,C10044_C10044.csv,16,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1243,C10044_C10044.csv,17,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1244,C10044_C10044.csv,18,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1245,C10044_C10044.csv,19,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1246,C10044_C10044.csv,20,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1247,C10044_C10044.csv,21,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1248,C10044_C10044.csv,22,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1249,C10044_C10044.csv,23,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1250,C10044_C10044.csv,24,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1251,C10044_C10044.csv,25,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1252,C10044_C10044.csv,26,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1253,C10044_C10044.csv,27,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1254,C10044_C10044.csv,28,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1255,C10044_C10044.csv,29,0.99,0.01,0.0,0.0,0.0,0.0,data,data
1256,C10044_C10044.csv,30,0.99,0.0,0.0,0.01,0.0,0.0,data,data
1257,C10044_C10044.csv,31,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1258,C10044_C10044.csv,32,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1259,C10044_C10044.csv,33,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1260,C10044_C10044.csv,34,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1261,C10044_C10044.csv,35,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1262,C10044_C10044.csv,36,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1263,C10044_C10044.csv,37,1.0,0.0,0.0,0.0,0.0,0.0,data,data
1264,C10044_C10044.csv,38,1.0,0.0,0.0,0.0,0.0,0.0,data,data
