,filename,line_number,data_prob,derived_prob,group_prob,header_prob,metadata_prob,notes_prob,label,predicted
3010,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,75,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3011,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,76,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3012,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,77,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3013,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,78,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3014,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,79,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3015,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,80,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3016,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,81,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3017,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,82,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3018,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,83,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3019,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,84,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3020,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,85,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3021,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,86,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3022,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,87,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3023,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,88,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3024,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,89,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3025,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,90,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3026,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,91,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3027,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,92,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3028,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,93,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3029,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,94,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3030,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,95,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3031,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,96,0.95,0.05,0.0,0.0,0.0,0.0,data,data
3032,Table_10_Offenses_Known_to_Law_Enforcement_Tennessee_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10tn.csv,97,0.0,0.0,0.01,0.0,0.04,0.95,notes,notes
3033,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,0,0.07,0.0,0.06,0.02,0.85,0.0,metadata,metadata
3034,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,1,0.0,0.0,0.0,0.01,0.97,0.02,metadata,metadata
3035,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,2,0.02,0.0,0.17,0.01,0.79,0.01,metadata,metadata
3036,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,3,0.14,0.01,0.01,0.8,0.04,0.0,header,header
3037,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,4,0.43,0.01,0.0,0.54,0.02,0.0,header,header
3038,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,5,0.65,0.31,0.0,0.04,0.0,0.0,data,data
3039,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,6,0.94,0.06,0.0,0.0,0.0,0.0,data,data
3040,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,7,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3041,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,8,0.95,0.05,0.0,0.0,0.0,0.0,data,data
3042,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,9,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3043,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,10,0.9,0.08,0.01,0.0,0.0,0.01,data,data
3044,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,11,0.01,0.0,0.01,0.0,0.0,0.98,notes,notes
3045,Table_18_Rate_Number _of_Crimes_per_100000_Inhabitants_by_Metropolitan_and_Nonmetropolitan_Counties_by_Population_Group_2017.xls_17tbl18.csv,12,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3046,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,0,0.03,0.0,0.07,0.01,0.89,0.0,metadata,metadata
3047,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,1,0.04,0.0,0.06,0.01,0.89,0.0,metadata,metadata
3048,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,2,0.05,0.0,0.22,0.03,0.6775,0.0225,metadata,metadata
3049,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,3,0.09,0.0,0.0,0.91,0.0,0.0,header,header
3050,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,4,0.1,0.9,0.0,0.0,0.0,0.0,derived,derived
3051,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,5,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3052,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,6,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3053,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,7,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3054,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,8,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3055,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,9,0.0,0.0,0.03,0.0,0.03,0.94,notes,notes
3056,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,10,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3057,Table_3_Crime_in_the_United_States_Offense_and_Population_Distribution_by_Region_2017.xls_17tbl03.csv,11,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3058,Aggravated_Assault_Table_Aggravated_Assault_Types_of_Weapons_Used_Percent_Distribution_by_Region_2017.xls_17aggatbl.csv,0,0.01,0.0,0.05,0.03,0.89,0.02,metadata,metadata
3059,Aggravated_Assault_Table_Aggravated_Assault_Types_of_Weapons_Used_Percent_Distribution_by_Region_2017.xls_17aggatbl.csv,1,0.08,0.0,0.0,0.0,0.86,0.06,metadata,metadata
3060,Aggravated_Assault_Table_Aggravated_Assault_Types_of_Weapons_Used_Percent_Distribution_by_Region_2017.xls_17aggatbl.csv,2,0.13,0.0,0.1,0.05,0.645142857142857,0.07485714285714286,metadata,metadata
3061,Aggravated_Assault_Table_Aggravated_Assault_Types_of_Weapons_Used_Percent_Distribution_by_Region_2017.xls_17aggatbl.csv,3,0.12,0.01,0.02,0.85,0.0,0.0,header,header
3062,Aggravated_Assault_Table_Aggravated_Assault_Types_of_Weapons_Used_Percent_Distribution_by_Region_2017.xls_17aggatbl.csv,4,0.88,0.11,0.0,0.01,0.0,0.0,data,data
3063,Aggravated_Assault_Table_Aggravated_Assault_Types_of_Weapons_Used_Percent_Distribution_by_Region_2017.xls_17aggatbl.csv,5,0.95,0.05,0.0,0.0,0.0,0.0,data,data
3064,Aggravated_Assault_Table_Aggravated_Assault_Types_of_Weapons_Used_Percent_Distribution_by_Region_2017.xls_17aggatbl.csv,6,0.95,0.05,0.0,0.0,0.0,0.0,data,data
3065,Aggravated_Assault_Table_Aggravated_Assault_Types_of_Weapons_Used_Percent_Distribution_by_Region_2017.xls_17aggatbl.csv,7,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3066,Aggravated_Assault_Table_Aggravated_Assault_Types_of_Weapons_Used_Percent_Distribution_by_Region_2017.xls_17aggatbl.csv,8,0.95,0.05,0.0,0.0,0.0,0.0,data,data
3067,Aggravated_Assault_Table_Aggravated_Assault_Types_of_Weapons_Used_Percent_Distribution_by_Region_2017.xls_17aggatbl.csv,9,0.03,0.0,0.01,0.0,0.0,0.96,notes,notes
3068,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,0,0.0,0.0,0.0,0.02,0.98,0.0,metadata,metadata
3069,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,1,0.17,0.01,0.013333333333333332,0.02,0.7066666666666667,0.08,metadata,metadata
3070,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,2,0.29,0.0,0.1,0.16,0.43,0.02,metadata,metadata
3071,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,3,0.14,0.02,0.02,0.78,0.04,0.0,header,header
3072,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,4,0.13,0.02,0.03,0.81,0.01,0.0,header,header
3073,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,5,0.34,0.66,0.0,0.0,0.0,0.0,derived,derived
3074,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,6,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3075,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,7,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3076,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,8,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3077,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,9,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3078,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,10,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3079,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,11,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3080,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,12,0.9,0.1,0.0,0.0,0.0,0.0,data,data
3081,Expanded_Homicide_Data_Table_1_Murder_Victims_by_Race_Ethnicity_and_Sex_2017.xls_17shrtbl01.csv,13,0.01,0.01,0.08,0.0,0.01,0.89,notes,notes
3082,07tbl04.xls_Sheet1.csv,0,0.01,0.0,0.0,0.01,0.98,0.0,metadata,metadata
3083,07tbl04.xls_Sheet1.csv,1,0.0,0.0,0.0,0.0,0.99,0.01,metadata,metadata
3084,07tbl04.xls_Sheet1.csv,2,0.01,0.0,0.07,0.0,0.91,0.01,metadata,metadata
3085,07tbl04.xls_Sheet1.csv,3,0.01,0.0,0.0,0.98,0.01,0.0,header,header
3086,07tbl04.xls_Sheet1.csv,4,0.03,0.0,0.0,0.97,0.0,0.0,header,header
3087,07tbl04.xls_Sheet1.csv,5,0.85,0.08,0.0,0.07,0.0,0.0,derived,data
3088,07tbl04.xls_Sheet1.csv,6,0.95,0.04,0.0,0.01,0.0,0.0,derived,data
3089,07tbl04.xls_Sheet1.csv,7,0.99,0.01,0.0,0.0,0.0,0.0,derived,data
3090,07tbl04.xls_Sheet1.csv,8,0.97,0.03,0.0,0.0,0.0,0.0,derived,data
3091,07tbl04.xls_Sheet1.csv,9,0.96,0.04,0.0,0.0,0.0,0.0,derived,data
3092,07tbl04.xls_Sheet1.csv,10,0.99,0.01,0.0,0.0,0.0,0.0,derived,data
3093,07tbl04.xls_Sheet1.csv,11,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3094,07tbl04.xls_Sheet1.csv,12,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3095,07tbl04.xls_Sheet1.csv,13,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3096,07tbl04.xls_Sheet1.csv,14,0.95,0.04,0.01,0.0,0.0,0.0,data,data
3097,07tbl04.xls_Sheet1.csv,15,0.96,0.04,0.0,0.0,0.0,0.0,data,data
3098,07tbl04.xls_Sheet1.csv,16,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3099,07tbl04.xls_Sheet1.csv,17,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3100,07tbl04.xls_Sheet1.csv,18,0.97,0.03,0.0,0.0,0.0,0.0,data,data
3101,07tbl04.xls_Sheet1.csv,19,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3102,07tbl04.xls_Sheet1.csv,20,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3103,07tbl04.xls_Sheet1.csv,21,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3104,07tbl04.xls_Sheet1.csv,22,0.94,0.01,0.04,0.01,0.0,0.0,data,data
3105,07tbl04.xls_Sheet1.csv,23,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3106,07tbl04.xls_Sheet1.csv,24,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3107,07tbl04.xls_Sheet1.csv,25,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3108,07tbl04.xls_Sheet1.csv,26,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3109,07tbl04.xls_Sheet1.csv,27,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3110,07tbl04.xls_Sheet1.csv,28,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3111,07tbl04.xls_Sheet1.csv,29,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3112,07tbl04.xls_Sheet1.csv,30,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3113,07tbl04.xls_Sheet1.csv,31,0.98,0.01,0.01,0.0,0.0,0.0,data,data
3114,07tbl04.xls_Sheet1.csv,32,0.97,0.02,0.0,0.01,0.0,0.0,data,data
3115,07tbl04.xls_Sheet1.csv,33,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3116,07tbl04.xls_Sheet1.csv,34,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3117,07tbl04.xls_Sheet1.csv,35,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3118,07tbl04.xls_Sheet1.csv,36,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3119,07tbl04.xls_Sheet1.csv,37,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3120,07tbl04.xls_Sheet1.csv,38,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3121,07tbl04.xls_Sheet1.csv,39,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3122,07tbl04.xls_Sheet1.csv,40,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3123,07tbl04.xls_Sheet1.csv,41,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3124,07tbl04.xls_Sheet1.csv,42,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3125,07tbl04.xls_Sheet1.csv,43,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3126,07tbl04.xls_Sheet1.csv,44,0.99,0.01,0.0,0.0,0.0,0.0,derived,data
3127,07tbl04.xls_Sheet1.csv,45,0.99,0.01,0.0,0.0,0.0,0.0,derived,data
3128,07tbl04.xls_Sheet1.csv,46,0.94,0.02,0.04,0.0,0.0,0.0,derived,data
3129,07tbl04.xls_Sheet1.csv,47,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3130,07tbl04.xls_Sheet1.csv,48,0.99,0.0,0.01,0.0,0.0,0.0,data,data
3131,07tbl04.xls_Sheet1.csv,49,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3132,07tbl04.xls_Sheet1.csv,50,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3133,07tbl04.xls_Sheet1.csv,51,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3134,07tbl04.xls_Sheet1.csv,52,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3135,07tbl04.xls_Sheet1.csv,53,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3136,07tbl04.xls_Sheet1.csv,54,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3137,07tbl04.xls_Sheet1.csv,55,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3138,07tbl04.xls_Sheet1.csv,56,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3139,07tbl04.xls_Sheet1.csv,57,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3140,07tbl04.xls_Sheet1.csv,58,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3141,07tbl04.xls_Sheet1.csv,59,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3142,07tbl04.xls_Sheet1.csv,60,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3143,07tbl04.xls_Sheet1.csv,61,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3144,07tbl04.xls_Sheet1.csv,62,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3145,07tbl04.xls_Sheet1.csv,63,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3146,07tbl04.xls_Sheet1.csv,64,0.96,0.01,0.03,0.0,0.0,0.0,data,data
3147,07tbl04.xls_Sheet1.csv,65,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3148,07tbl04.xls_Sheet1.csv,66,0.99,0.0,0.01,0.0,0.0,0.0,data,data
3149,07tbl04.xls_Sheet1.csv,67,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3150,07tbl04.xls_Sheet1.csv,68,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3151,07tbl04.xls_Sheet1.csv,69,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3152,07tbl04.xls_Sheet1.csv,70,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3153,07tbl04.xls_Sheet1.csv,71,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3154,07tbl04.xls_Sheet1.csv,72,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3155,07tbl04.xls_Sheet1.csv,73,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3156,07tbl04.xls_Sheet1.csv,74,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3157,07tbl04.xls_Sheet1.csv,75,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3158,07tbl04.xls_Sheet1.csv,76,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3159,07tbl04.xls_Sheet1.csv,77,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3160,07tbl04.xls_Sheet1.csv,78,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3161,07tbl04.xls_Sheet1.csv,79,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3162,07tbl04.xls_Sheet1.csv,80,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3163,07tbl04.xls_Sheet1.csv,81,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3164,07tbl04.xls_Sheet1.csv,82,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3165,07tbl04.xls_Sheet1.csv,83,0.98,0.01,0.0,0.01,0.0,0.0,data,data
3166,07tbl04.xls_Sheet1.csv,84,0.99,0.0,0.01,0.0,0.0,0.0,data,data
3167,07tbl04.xls_Sheet1.csv,85,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3168,07tbl04.xls_Sheet1.csv,86,0.99,0.0,0.0,0.01,0.0,0.0,data,data
3169,07tbl04.xls_Sheet1.csv,87,0.99,0.0,0.01,0.0,0.0,0.0,data,data
3170,07tbl04.xls_Sheet1.csv,88,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3171,07tbl04.xls_Sheet1.csv,89,1.0,0.0,0.0,0.0,0.0,0.0,derived,data
3172,07tbl04.xls_Sheet1.csv,90,1.0,0.0,0.0,0.0,0.0,0.0,derived,data
3173,07tbl04.xls_Sheet1.csv,91,1.0,0.0,0.0,0.0,0.0,0.0,derived,data
3174,07tbl04.xls_Sheet1.csv,92,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3175,07tbl04.xls_Sheet1.csv,93,0.99,0.0,0.01,0.0,0.0,0.0,data,data
3176,07tbl04.xls_Sheet1.csv,94,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3177,07tbl04.xls_Sheet1.csv,95,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3178,07tbl04.xls_Sheet1.csv,96,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3179,07tbl04.xls_Sheet1.csv,97,0.94,0.01,0.05,0.0,0.0,0.0,data,data
3180,07tbl04.xls_Sheet1.csv,98,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3181,07tbl04.xls_Sheet1.csv,99,0.99,0.0,0.01,0.0,0.0,0.0,data,data
3182,07tbl04.xls_Sheet1.csv,100,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3183,07tbl04.xls_Sheet1.csv,101,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3184,07tbl04.xls_Sheet1.csv,102,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3185,07tbl04.xls_Sheet1.csv,103,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3186,07tbl04.xls_Sheet1.csv,104,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3187,07tbl04.xls_Sheet1.csv,105,0.99,0.01,0.0,0.0,0.0,0.0,data,data
3188,07tbl04.xls_Sheet1.csv,106,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3189,07tbl04.xls_Sheet1.csv,107,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3190,07tbl04.xls_Sheet1.csv,108,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3191,07tbl04.xls_Sheet1.csv,109,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3192,07tbl04.xls_Sheet1.csv,110,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3193,07tbl04.xls_Sheet1.csv,111,0.99,0.0,0.01,0.0,0.0,0.0,data,data
3194,07tbl04.xls_Sheet1.csv,112,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3195,07tbl04.xls_Sheet1.csv,113,0.99,0.0,0.0,0.01,0.0,0.0,data,data
3196,07tbl04.xls_Sheet1.csv,114,0.98,0.0,0.02,0.0,0.0,0.0,data,data
3197,07tbl04.xls_Sheet1.csv,115,1.0,0.0,0.0,0.0,0.0,0.0,data,data
3198,07tbl04.xls_Sheet1.csv,116,0.95,0.05,0.0,0.0,0.0,0.0,data,data
3199,07tbl04.xls_Sheet1.csv,117,0.98,0.02,0.0,0.0,0.0,0.0,data,data
3200,07tbl04.xls_Sheet1.csv,118,0.99,0.01,0.0,0.0,0.0,0.0,derived,data
3201,07tbl04.xls_Sheet1.csv,119,1.0,0.0,0.0,0.0,0.0,0.0,derived,data
3202,07tbl04.xls_Sheet1.csv,120,0.93,0.06,0.0,0.01,0.0,0.0,derived,data
3203,07tbl04.xls_Sheet1.csv,121,0.01,0.0,0.01,0.0,0.05,0.93,notes,notes
3204,07tbl04.xls_Sheet1.csv,122,0.0,0.0,0.0,0.0,0.0,1.0,notes,notes
3205,07tbl04.xls_Sheet1.csv,123,0.0,0.0,0.0,0.0,0.01,0.99,notes,notes
3206,07tbl04.xls_Sheet1.csv,124,0.0,0.0,0.0,0.0,0.01,0.99,notes,notes
3207,07tbl04.xls_Sheet1.csv,125,0.0,0.0,0.0,0.0,0.01,0.99,notes,notes
3208,07tbl04.xls_Sheet1.csv,126,0.0,0.0,0.0,0.0,0.01,0.99,notes,notes
3209,07tbl04.xls_Sheet1.csv,127,0.0,0.0,0.0,0.0,0.01,0.99,notes,notes
3210,Table_13_Crime_Trends_by_Suburban_and_Nonsuburban_Cities_by_Population_Group_2016-2017.xls_17tbl13.csv,0,0.0,0.0,0.0,0.02,0.97,0.01,metadata,metadata
