,filename,line_number,predicted,label
1783,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,103,metadata,empty
1784,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,104,metadata,empty
1785,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,105,metadata,empty
1786,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,106,metadata,empty
1787,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,107,metadata,empty
1788,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,108,metadata,empty
1789,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,109,metadata,empty
1790,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,110,metadata,empty
1791,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,111,metadata,empty
1792,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,112,metadata,empty
1793,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,113,metadata,empty
1794,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,114,metadata,empty
1795,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,115,metadata,empty
1796,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,116,metadata,empty
1797,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,117,metadata,empty
1798,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,118,metadata,empty
1799,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,119,metadata,empty
1800,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,120,metadata,empty
1801,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,121,metadata,empty
1802,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,122,metadata,empty
1803,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,123,metadata,empty
1804,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,124,metadata,empty
1805,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,125,metadata,empty
1806,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,126,metadata,empty
1807,Table_10_Offenses_Known_to_Law_Enforcement_by_State_by_Metropolitan_and_Nonmetropolitan_Counties_2017.xls_17tbl10.csv,127,metadata,empty
1808,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,0,metadata,metadata
1809,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,1,metadata,metadata
1810,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,2,metadata,metadata
1811,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,3,metadata,metadata
1812,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,4,header,header
1813,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,5,header,header
1814,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,6,derived,data
1815,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,7,derived,data
1816,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,8,derived,data
1817,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,9,derived,data
1818,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,10,header,header
1819,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,11,header,header
1820,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,12,derived,data
1821,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,13,derived,data
1822,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,14,derived,data
1823,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,15,header,header
1824,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,16,header,header
1825,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,17,derived,data
1826,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,18,derived,data
1827,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,19,derived,data
1828,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,20,notes,notes
1829,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,21,notes,notes
1830,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,22,metadata,empty
1831,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,23,metadata,empty
1832,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,24,metadata,empty
1833,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,25,metadata,empty
1834,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,26,metadata,empty
1835,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,27,metadata,empty
1836,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,28,metadata,empty
1837,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,29,metadata,empty
1838,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,30,metadata,empty
1839,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,31,metadata,empty
1840,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,32,metadata,empty
1841,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,33,metadata,empty
1842,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,34,metadata,empty
1843,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,35,metadata,empty
1844,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,36,metadata,empty
1845,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,37,metadata,empty
1846,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,38,metadata,empty
1847,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,39,metadata,empty
1848,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,40,metadata,empty
1849,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,41,metadata,empty
1850,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,42,metadata,empty
1851,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,43,metadata,empty
1852,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,44,metadata,empty
1853,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,45,metadata,empty
1854,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,46,metadata,empty
1855,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,47,metadata,empty
1856,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,48,metadata,empty
1857,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,49,metadata,empty
1858,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,50,metadata,empty
1859,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,51,metadata,empty
1860,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,52,metadata,empty
1861,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,53,metadata,empty
1862,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,54,metadata,empty
1863,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,55,metadata,empty
1864,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,56,metadata,empty
1865,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,57,metadata,empty
1866,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,58,metadata,empty
1867,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,59,metadata,empty
1868,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,60,metadata,empty
1869,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,61,metadata,empty
1870,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,62,metadata,empty
1871,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,63,metadata,empty
1872,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,64,metadata,empty
1873,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,65,metadata,empty
1874,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,66,metadata,empty
1875,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,67,metadata,empty
1876,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,68,metadata,empty
1877,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,69,metadata,empty
1878,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,70,metadata,empty
1879,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,71,metadata,empty
1880,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,72,metadata,empty
1881,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,73,metadata,empty
1882,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,74,metadata,empty
1883,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,75,metadata,empty
1884,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,76,metadata,empty
1885,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,77,metadata,empty
1886,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,78,metadata,empty
1887,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,79,metadata,empty
1888,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,80,metadata,empty
1889,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,81,metadata,empty
1890,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,82,metadata,empty
1891,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,83,metadata,empty
1892,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,84,metadata,empty
1893,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,85,metadata,empty
1894,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,86,metadata,empty
1895,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,87,metadata,empty
1896,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,88,metadata,empty
1897,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,89,metadata,empty
1898,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,90,metadata,empty
1899,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,91,metadata,empty
1900,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,92,metadata,empty
1901,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,93,metadata,empty
1902,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,94,metadata,empty
1903,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,95,metadata,empty
1904,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,96,metadata,empty
1905,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,97,metadata,empty
1906,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,98,metadata,empty
1907,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,99,metadata,empty
1908,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,100,metadata,empty
1909,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,101,metadata,empty
1910,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,102,metadata,empty
1911,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,103,metadata,empty
1912,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,104,metadata,empty
1913,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,105,metadata,empty
1914,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,106,metadata,empty
1915,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,107,metadata,empty
1916,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,108,metadata,empty
1917,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,109,metadata,empty
1918,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,110,metadata,empty
1919,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,111,metadata,empty
1920,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,112,metadata,empty
1921,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,113,metadata,empty
1922,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,114,metadata,empty
1923,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,115,metadata,empty
1924,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,116,metadata,empty
1925,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,117,metadata,empty
1926,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,118,metadata,empty
1927,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,119,metadata,empty
1928,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,120,metadata,empty
1929,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,121,metadata,empty
1930,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,122,metadata,empty
1931,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,123,metadata,empty
1932,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,124,metadata,empty
1933,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,125,metadata,empty
1934,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,126,metadata,empty
1935,Table_9_Offenses_Known_to_Law_Enforcement_by_State_by_University_and_College_2017.xls_17tbl09.csv,127,metadata,empty
1936,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,0,metadata,metadata
1937,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,1,metadata,metadata
1938,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,2,metadata,metadata
1939,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,3,header,header
1940,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,4,derived,derived
1941,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,5,derived,derived
1942,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,6,derived,derived
1943,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,7,derived,derived
1944,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,8,data,data
1945,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,9,derived,data
1946,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,10,data,data
1947,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,11,derived,data
1948,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,12,data,data
1949,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,13,derived,data
1950,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,14,data,data
1951,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,15,derived,data
1952,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,16,data,data
1953,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,17,derived,data
1954,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,18,data,data
1955,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,19,derived,data
1956,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,20,data,data
1957,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,21,derived,data
1958,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,22,data,data
1959,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,23,derived,data
1960,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,24,derived,data
1961,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,25,derived,data
1962,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,26,derived,data
1963,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,27,derived,data
1964,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,28,derived,data
1965,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,29,derived,data
1966,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,30,derived,data
1967,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,31,derived,data
1968,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,32,notes,notes
1969,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,33,notes,notes
1970,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,34,notes,notes
1971,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,35,metadata,empty
1972,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,36,metadata,empty
1973,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,37,metadata,empty
1974,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,38,metadata,empty
1975,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,39,metadata,empty
1976,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,40,metadata,empty
1977,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,41,metadata,empty
1978,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,42,metadata,empty
1979,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,43,metadata,empty
1980,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,44,metadata,empty
1981,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,45,metadata,empty
1982,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,46,metadata,empty
1983,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,47,metadata,empty
1984,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,48,metadata,empty
1985,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,49,metadata,empty
1986,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,50,metadata,empty
1987,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,51,metadata,empty
1988,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,52,metadata,empty
1989,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,53,metadata,empty
1990,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,54,metadata,empty
1991,Table_77_Full_time_Law_Enforcement_Employess_by_State_2017.xls_17tbl77.csv,55,metadata,empty
1992,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,0,metadata,metadata
1993,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,1,metadata,metadata
1994,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,2,metadata,metadata
1995,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,3,metadata,metadata
1996,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,4,metadata,metadata
1997,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,5,header,header
1998,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,6,data,data
1999,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,7,data,data
2000,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,8,data,data
2001,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,9,data,data
2002,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,10,data,data
2003,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,11,data,data
2004,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,12,data,data
2005,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,13,data,data
2006,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,14,data,data
2007,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,15,data,data
2008,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,16,data,data
2009,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,17,data,data
2010,Arson_Table_1_Arson_Rate_by_Population_Group_2017.xls_17arsontbl1.csv,18,data,data
